,id,date,value
932,24059,2022-01-15 11:32:00,1010.7
933,24063,2022-01-15 11:35:00,975.4
934,24065,2022-01-15 11:35:00,1018.0
935,24067,2022-01-15 11:33:00,1000.9
936,25001,2022-01-15 11:38:00,1016.0
937,25002,2022-01-15 11:39:00,1000.8
938,25004,2022-01-15 11:38:00,1013.2
939,25006,2022-01-15 11:38:00,1010.6
940,25007,2022-01-15 11:40:00,993.3
941,25009,2022-01-15 11:40:00,1015.3
942,25010,2022-01-15 11:40:00,1011.3
943,25013,2022-01-15 11:36:00,985.0
944,25014,2022-01-15 11:39:00,1000.2
945,25015,2022-01-15 11:40:00,1005.7
946,25017,2022-01-15 11:40:00,985.7
947,25018,2022-01-15 11:40:00,1011.2
948,25021,2022-01-15 11:39:00,990.8
949,25022,2022-01-15 11:38:00,1001.4
950,25024,2022-01-15 11:38:00,1012.3
951,25025,2022-01-15 11:41:00,1010.8
952,25027,2022-01-15 11:39:00,1013.5
953,25029,2022-01-15 11:41:00,1014.1
954,25030,2022-01-15 11:39:00,1014.1
955,25032,2022-01-15 11:38:00,1014.9
956,25033,2022-01-15 11:37:00,988.0
957,25034,2022-01-15 11:38:00,1015.2
958,25035,2022-01-15 11:40:00,1008.4
959,25036,2022-01-15 11:40:00,1000.8
960,25037,2022-01-15 11:38:00,1015.6
961,26002,2022-01-15 11:42:00,1010.9
962,26003,2022-01-15 11:38:00,1015.1
963,26004,2022-01-15 11:38:00,1007.4
964,26006,2022-01-15 11:40:00,1004.1
965,26007,2022-01-15 11:39:00,1009.0
966,26008,2022-01-15 11:38:00,1024.7
967,26009,2022-01-15 11:43:00,1023.2
968,26010,2022-01-15 11:47:00,1025.4
969,26013,2022-01-15 11:38:00,1023.2
970,26014,2022-01-15 11:41:00,1025.0
971,26015,2022-01-15 11:38:00,1023.5
972,26017,2022-01-15 11:37:00,974.4
973,26019,2022-01-15 11:37:00,1003.6
974,26020,2022-01-15 11:36:00,1006.0
975,26022,2022-01-15 11:37:00,999.8
976,26023,2022-01-15 11:41:00,1021.8
977,26025,2022-01-15 11:40:00,1007.3
978,26026,2022-01-15 11:40:00,996.7
979,26028,2022-01-15 11:42:00,1024.9
980,26029,2022-01-15 11:43:00,1012.8
981,26032,2022-01-15 11:37:00,1016.7
982,26034,2022-01-15 11:46:00,1024.7
983,26035,2022-01-15 11:46:00,1017.4
984,26037,2022-01-15 11:39:00,1016.9
985,26038,2022-01-15 11:39:00,1017.8
986,26039,2022-01-15 11:39:00,992.5
987,26041,2022-01-15 11:38:00,1015.9
988,26043,2022-01-15 11:39:00,1019.5
989,26044,2022-01-15 11:39:00,1016.5
990,26046,2022-01-15 11:38:00,1021.5
991,26047,2022-01-15 11:39:00,1012.1
992,26048,2022-01-15 11:42:00,1025.2
993,26049,2022-01-15 11:39:00,1016.0
994,26050,2022-01-15 11:40:00,989.2
995,26052,2022-01-15 11:46:00,1023.9
996,26053,2022-01-15 11:37:00,999.1
997,27001,2022-01-15 11:39:00,1008.3
998,27003,2022-01-15 11:36:00,988.4
999,27005,2022-01-15 11:37:00,1018.4
1000,27008,2022-01-15 11:37:00,1005.2
1001,27009,2022-01-15 11:38:00,1020.5
1002,27011,2022-01-15 11:38:00,1022.9
1003,27012,2022-01-15 11:38:00,1025.7
1004,27013,2022-01-15 11:38:00,1021.4
1005,27015,2022-01-15 11:40:00,1018.2
1006,27017,2022-01-15 11:37:00,1021.9
1007,27018,2022-01-15 11:37:00,1021.1
1008,27019,2022-01-15 11:38:00,1016.5
1009,27020,2022-01-15 11:38:00,1017.3
1010,27022,2022-01-15 11:38:00,1013.0
1011,27024,2022-01-15 11:38:00,1024.7
1012,27025,2022-01-15 11:37:00,1014.8
1013,27026,2022-01-15 11:37:00,1022.4
1014,27028,2022-01-15 11:37:00,1016.1
1015,27030,2022-01-15 11:38:00,1022.1
1016,27031,2022-01-15 11:37:00,1020.5
1017,27032,2022-01-15 11:37:00,1012.0
1018,27033,2022-01-15 11:38:00,1021.7
1019,27035,2022-01-15 11:38:00,1022.5
1020,27036,2022-01-15 11:38:00,1020.7
1021,27037,2022-01-15 11:38:00,1019.6
1022,27039,2022-01-15 11:38:00,1022.5
1023,27040,2022-01-15 11:38:00,1022.0
1024,27042,2022-01-15 11:38:00,1017.3
1025,27044,2022-01-15 11:38:00,1018.4
1026,27045,2022-01-15 11:38:00,1020.4
1027,27047,2022-01-15 11:38:00,1021.2
1028,27048,2022-01-15 11:38:00,1021.3
1029,27050,2022-01-15 11:38:00,1018.8
1030,27055,2022-01-15 11:37:00,1020.0
1031,27063,2022-01-15 11:41:00,1019.0
1032,27065,2022-01-15 11:39:00,956.0
1033,27068,2022-01-15 11:39:00,998.9
1034,27070,2022-01-15 11:37:00,1021.9
1035,27071,2022-01-15 11:37:00,1014.7
1036,27072,2022-01-15 11:38:00,1022.7
1037,27073,2022-01-15 11:38:00,1026.7
1038,27075,2022-01-15 11:39:00,1018.2
1039,27076,2022-01-15 11:37:00,1017.0
1040,27077,2022-01-15 11:38:00,1024.8
1041,27078,2022-01-15 11:37:00,1021.2
1042,27080,2022-01-15 11:38:00,1021.2
1043,27082,2022-01-15 11:38:00,1019.8
1044,27083,2022-01-15 11:38:00,1020.5
1045,27085,2022-01-15 11:36:00,987.2
1046,27087,2022-01-15 11:38:00,1021.1
1047,27088,2022-01-15 11:36:00,983.6
1048,27089,2022-01-15 11:38:00,1020.2
1049,27090,2022-01-15 11:39:00,972.7
1050,28001,2022-01-15 11:43:00,1019.1
1051,28002,2022-01-15 11:43:00,1025.9
1052,28003,2022-01-15 11:39:00,1020.5
1053,28005,2022-01-15 11:41:00,1020.8
1054,28008,2022-01-15 11:41:00,1015.7
1055,28009,2022-01-15 11:41:00,1021.0
1056,28010,2022-01-15 11:46:00,1007.3
1057,28011,2022-01-15 11:44:00,994.7
1058,28012,2022-01-15 11:46:00,1016.3
1059,28013,2022-01-15 11:40:00,1003.4
1060,28014,2022-01-15 11:40:00,1008.6
1061,28015,2022-01-15 11:43:00,1010.9
1062,28016,2022-01-15 11:43:00,1006.7
1063,28019,2022-01-15 11:39:00,1021.2
1064,28021,2022-01-15 11:40:00,1018.5
1065,28023,2022-01-15 11:39:00,1015.3
1066,28024,2022-01-15 11:39:00,1021.8
1067,28025,2022-01-15 11:39:00,1019.4
1068,28026,2022-01-15 11:39:00,1002.8
1069,28027,2022-01-15 11:39:00,1021.3
1070,28028,2022-01-15 11:40:00,1003.9
1071,28029,2022-01-15 11:40:00,980.3
1072,28030,2022-01-15 11:42:00,1015.0
1073,28031,2022-01-15 11:42:00,1006.1
1074,28032,2022-01-15 11:39:00,984.2
1075,28033,2022-01-15 11:39:00,1020.4
1076,28035,2022-01-15 11:43:00,1021.8
1077,28036,2022-01-15 11:43:00,1025.8
1078,28040,2022-01-15 11:42:00,1014.7
1079,28042,2022-01-15 11:41:00,1013.3
1080,28043,2022-01-15 11:39:00,1018.7
1081,28044,2022-01-15 11:43:00,1008.8
1082,28046,2022-01-15 11:39:00,1020.9
1083,28047,2022-01-15 11:46:00,1005.3
1084,28048,2022-01-15 11:46:00,1025.5
1085,28050,2022-01-15 11:39:00,1019.6
1086,28052,2022-01-15 11:47:00,1024.5
1087,28053,2022-01-15 11:40:00,1017.6
1088,28054,2022-01-15 11:42:00,1023.0
1089,28056,2022-01-15 11:41:00,1022.9
1090,28058,2022-01-15 11:43:00,1007.1
1091,28060,2022-01-15 11:39:00,1020.2
1092,28061,2022-01-15 11:39:00,1022.3
1093,28067,2022-01-15 11:39:00,1027.4
1094,28068,2022-01-15 11:43:00,982.7
1095,28070,2022-01-15 11:40:00,999.4
1096,29002,2022-01-15 11:39:00,1020.5
1097,29004,2022-01-15 11:35:00,987.2
1098,29005,2022-01-15 11:36:00,979.2
1099,29006,2022-01-15 11:35:00,984.2
1100,29007,2022-01-15 11:35:00,947.5
1101,29008,2022-01-15 11:36:00,1018.1
1102,29009,2022-01-15 11:36:00,1014.3
1103,29010,2022-01-15 11:35:00,983.4
1104,29011,2022-01-15 11:35:00,1004.0
1105,29015,2022-01-15 11:34:00,965.1
1106,29016,2022-01-15 11:34:00,967.0
1107,29019,2022-01-15 11:35:00,973.7
1108,29020,2022-01-15 11:36:00,993.0
1109,29021,2022-01-15 11:36:00,1013.9
1110,29022,2022-01-15 11:37:00,1014.3
1111,29025,2022-01-15 11:36:00,1016.7
1112,29026,2022-01-15 11:36:00,977.8
1113,29029,2022-01-15 11:37:00,1020.2
1114,29032,2022-01-15 11:37:00,1015.6
1115,29034,2022-01-15 11:36:00,1016.3
1116,29035,2022-01-15 11:36:00,962.7
1117,29036,2022-01-15 11:37:00,1018.3
1118,29037,2022-01-15 11:37:00,1009.2
1119,29038,2022-01-15 11:37:00,1020.7
1120,29039,2022-01-15 11:37:00,1018.2
1121,29040,2022-01-15 11:36:00,1021.1
1122,29041,2022-01-15 11:37:00,1016.0
1123,29044,2022-01-15 11:35:00,980.2
1124,29045,2022-01-15 11:33:00,991.7
1125,29046,2022-01-15 11:35:00,1001.8
1126,29048,2022-01-15 11:35:00,925.6
1127,29050,2022-01-15 11:35:00,971.3
1128,30001,2022-01-15 11:36:00,984.3
1129,30004,2022-01-15 11:36:00,991.1
1130,30005,2022-01-15 11:37:00,1015.0
1131,30006,2022-01-15 11:37:00,994.2
1132,30007,2022-01-15 11:37:00,1023.9
1133,30011,2022-01-15 11:36:00,1022.9
1134,30013,2022-01-15 11:35:00,1021.5
1135,30014,2022-01-15 11:34:00,1014.0
1136,30015,2022-01-15 11:36:00,1024.3
1137,30021,2022-01-15 11:37:00,1020.7
1138,30023,2022-01-15 11:36:00,1024.0
1139,30024,2022-01-15 11:36:00,987.8
1140,30025,2022-01-15 11:36:00,1025.6
1141,30027,2022-01-15 11:36:00,1025.2
1142,30028,2022-01-15 11:38:00,1017.5
1143,30029,2022-01-15 11:36:00,1018.0
1144,30030,2022-01-15 11:37:00,1022.9
1145,30032,2022-01-15 11:38:00,1023.1
1146,30033,2022-01-15 11:37:00,1025.1
1147,30034,2022-01-15 11:37:00,1026.2
1148,30035,2022-01-15 11:37:00,1025.8
1149,30039,2022-01-15 11:32:00,1019.0
1150,30040,2022-01-15 11:36:00,929.8
1151,30041,2022-01-15 11:34:00,1025.3
1152,30043,2022-01-15 11:37:00,1003.2
1153,30044,2022-01-15 11:34:00,998.7
1154,30046,2022-01-15 11:36:00,1016.4
1155,30047,2022-01-15 11:39:00,977.9
1156,30048,2022-01-15 11:37:00,1018.2
1157,31001,2022-01-15 11:46:00,1020.8
1158,31003,2022-01-15 11:50:00,1025.0
1159,31004,2022-01-15 11:49:00,1023.0
1160,31006,2022-01-15 11:51:00,1021.1
1161,31009,2022-01-15 11:49:00,1018.9
1162,31011,2022-01-15 11:48:00,1015.4
1163,31012,2022-01-15 11:48:00,996.0
1164,31013,2022-01-15 11:46:00,1011.4
1165,31014,2022-01-15 11:46:00,1022.0
1166,31016,2022-01-15 11:47:00,1015.5
1167,31017,2022-01-15 11:48:00,1010.1
1168,31019,2022-01-15 11:46:00,986.2
1169,31020,2022-01-15 11:49:00,1023.7
1170,31022,2022-01-15 11:47:00,956.3
1171,31023,2022-01-15 11:48:00,1023.6
1172,31025,2022-01-15 11:48:00,1000.8
1173,31027,2022-01-15 11:48:00,1004.9
1174,31029,2022-01-15 11:45:00,991.8
1175,31030,2022-01-15 11:45:00,961.1
1176,31032,2022-01-15 11:45:00,959.5
1177,31033,2022-01-15 11:46:00,1014.1
1178,31034,2022-01-15 11:52:00,1024.2
1179,32001,2022-01-15 11:52:00,1024.5
1180,32002,2022-01-15 11:54:00,1018.7
1181,32003,2022-01-15 11:53:00,1020.9
1182,32007,2022-01-15 11:51:00,994.6
1183,32010,2022-01-15 11:52:00,1017.9
1184,32012,2022-01-15 11:52:00,969.5
1185,32013,2022-01-15 11:54:00,1018.7
1186,32014,2022-01-15 11:51:00,984.0
1187,32015,2022-01-15 11:52:00,975.2
1188,32017,2022-01-15 11:53:00,1021.2
1189,32018,2022-01-15 11:53:00,1018.8
1190,32020,2022-01-15 11:53:00,1010.8
1191,32022,2022-01-15 11:50:00,1025.8
1192,32023,2022-01-15 11:51:00,1020.1
1193,32026,2022-01-15 11:49:00,937.3
1194,32028,2022-01-15 11:54:00,1017.6
1195,32029,2022-01-15 11:51:00,1025.3
1196,32030,2022-01-15 11:52:00,965.0
1197,32032,2022-01-15 11:53:00,1007.0
1198,32033,2022-01-15 11:53:00,1018.5
1199,32034,2022-01-15 11:54:00,1021.5
1200,33002,2022-01-15 11:48:00,1005.4
1201,33004,2022-01-15 11:44:00,1024.3
1202,33005,2022-01-15 11:44:00,1023.9
1203,33006,2022-01-15 11:45:00,1024.7
1204,33007,2022-01-15 11:46:00,1025.3
1205,33010,2022-01-15 11:44:00,1023.8
1206,33012,2022-01-15 11:46:00,984.6
1207,33013,2022-01-15 11:47:00,1027.8
1208,33015,2022-01-15 11:45:00,989.4
1209,33016,2022-01-15 11:45:00,984.5
1210,33019,2022-01-15 11:47:00,1012.3
1211,33021,2022-01-15 11:47:00,995.1
1212,33023,2022-01-15 11:49:00,1005.2
1213,33025,2022-01-15 11:48:00,965.7
1214,33026,2022-01-15 11:47:00,999.5
1215,33029,2022-01-15 11:48:00,1009.6
1216,33030,2022-01-15 11:44:00,1026.0
1217,33032,2022-01-15 11:47:00,1022.4
1218,33033,2022-01-15 11:46:00,1023.2
1219,33034,2022-01-15 11:46:00,1023.1
1220,33035,2022-01-15 11:44:00,1025.0
1221,33036,2022-01-15 11:46:00,1018.6
1222,33037,2022-01-15 11:46:00,1007.0
1223,33038,2022-01-15 11:46:00,1025.8
1224,33039,2022-01-15 11:47:00,1023.8
1225,33040,2022-01-15 11:46:00,1010.5
1226,33042,2022-01-15 11:46:00,981.7
1227,33043,2022-01-15 11:47:00,916.4
1228,33044,2022-01-15 11:46:00,1010.4
1229,33047,2022-01-15 11:44:00,1002.4
1230,33048,2022-01-15 11:45:00,1013.0
1231,33049,2022-01-15 11:44:00,1018.0
1232,34002,2022-01-15 11:50:00,991.9
1233,34004,2022-01-15 11:50:00,1021.2
1234,34005,2022-01-15 11:50:00,1000.5
1235,34006,2022-01-15 11:51:00,1009.6
1236,34007,2022-01-15 11:49:00,1019.5
1237,34008,2022-01-15 11:48:00,1019.2
1238,34009,2022-01-15 11:48:00,1017.2
1239,34010,2022-01-15 11:48:00,1023.8
1240,34011,2022-01-15 11:50:00,1021.8
1241,34012,2022-01-15 11:51:00,1019.2
1242,34013,2022-01-15 11:51:00,1017.0
1243,34016,2022-01-15 11:51:00,1023.0
1244,34017,2022-01-15 11:51:00,1011.3
1245,34019,2022-01-15 11:49:00,1022.7
1246,34020,2022-01-15 11:50:00,1021.4
1247,34021,2022-01-15 11:50:00,1020.8
1248,34022,2022-01-15 11:50:00,1022.5
1249,34023,2022-01-15 11:50:00,1023.5
1250,34026,2022-01-15 11:48:00,1021.8
1251,34027,2022-01-15 11:50:00,1001.4
1252,34028,2022-01-15 11:51:00,1007.4
1253,34030,2022-01-15 11:52:00,1004.5
1254,34031,2022-01-15 11:52:00,990.6
1255,34033,2022-01-15 11:51:00,990.8
1256,34034,2022-01-15 11:51:00,977.9
1257,34036,2022-01-15 11:51:00,965.6
1258,34037,2022-01-15 11:49:00,953.3
1259,34038,2022-01-15 11:50:00,925.0
1260,34040,2022-01-15 11:49:00,948.6
1261,34041,2022-01-15 11:50:00,1009.3
1262,34045,2022-01-15 11:49:00,995.2
1263,34046,2022-01-15 11:50:00,999.8
1264,34047,2022-01-15 11:51:00,987.9
1265,34050,2022-01-15 11:47:00,1023.4
1266,34051,2022-01-15 11:48:00,1021.6
1267,34053,2022-01-15 11:47:00,1020.7
1268,34056,2022-01-15 11:47:00,1021.5
1269,34057,2022-01-15 11:48:00,1018.9
1270,35001,2022-01-15 11:53:00,1025.1
1271,35005,2022-01-15 11:53:00,1022.2
1272,35009,2022-01-15 11:49:00,1022.9
1273,35010,2022-01-15 11:49:00,1023.3
1274,35011,2022-01-15 11:49:00,1020.2
1275,35012,2022-01-15 11:49:00,1004.6
1276,35013,2022-01-15 11:50:00,973.6
1277,35016,2022-01-15 11:48:00,999.2
1278,35017,2022-01-15 11:48:00,1026.8
1279,35018,2022-01-15 11:48:00,1023.8
1280,35020,2022-01-15 11:52:00,988.3
1281,35021,2022-01-15 11:52:00,1024.0
1282,35024,2022-01-15 11:51:00,1023.8
1283,35025,2022-01-15 11:51:00,1017.3
1284,35026,2022-01-15 11:52:00,1027.2
1285,35027,2022-01-15 11:50:00,1023.7
1286,35028,2022-01-15 11:50:00,972.3
1287,35029,2022-01-15 11:50:00,1023.2
1288,35030,2022-01-15 11:48:00,1025.0
1289,35031,2022-01-15 11:54:00,1021.4
1290,35034,2022-01-15 11:53:00,1025.0
1291,35035,2022-01-15 11:53:00,1018.5
1292,35037,2022-01-15 11:52:00,983.6
1293,35039,2022-01-15 11:51:00,1020.4
1294,35040,2022-01-15 11:51:00,1025.1
1295,35041,2022-01-15 11:48:00,1023.5
1296,36001,2022-01-15 11:39:00,1020.0
1297,36003,2022-01-15 11:39:00,1006.3
1298,36004,2022-01-15 11:40:00,1022.6
1299,36007,2022-01-15 11:40:00,1023.3
1300,36008,2022-01-15 11:42:00,1026.3
1301,36012,2022-01-15 11:44:00,986.4
1302,36013,2022-01-15 11:43:00,1011.6
1303,36014,2022-01-15 11:40:00,976.5
1304,36015,2022-01-15 11:41:00,983.3
1305,36016,2022-01-15 11:40:00,1017.4
1306,36018,2022-01-15 11:41:00,1027.2
1307,36019,2022-01-15 11:41:00,1017.6
1308,36020,2022-01-15 11:39:00,1022.3
1309,36021,2022-01-15 11:41:00,1024.3
1310,36022,2022-01-15 11:40:00,1011.5
1311,36023,2022-01-15 11:41:00,986.2
1312,36025,2022-01-15 11:42:00,984.9
1313,36026,2022-01-15 11:42:00,1019.0
1314,36027,2022-01-15 11:41:00,1024.2
1315,36028,2022-01-15 11:41:00,1025.8
1316,36034,2022-01-15 11:41:00,1025.0
1317,37001,2022-01-15 11:43:00,1016.5
1318,37002,2022-01-15 11:44:00,999.5
1319,37003,2022-01-15 11:45:00,1013.9
1320,37005,2022-01-15 11:44:00,1023.2
1321,37006,2022-01-15 11:44:00,1023.4
1322,37009,2022-01-15 11:44:00,1023.7
1323,37010,2022-01-15 11:44:00,1024.2
1324,37011,2022-01-15 11:44:00,1012.1
1325,37012,2022-01-15 11:44:00,1025.9
1326,37019,2022-01-15 11:45:00,1025.4
1327,37020,2022-01-15 11:44:00,1023.6
1328,37021,2022-01-15 11:42:00,1019.1
1329,37022,2022-01-15 11:42:00,1014.1
1330,37023,2022-01-15 11:44:00,1018.7
1331,37024,2022-01-15 11:44:00,1018.0
1332,37026,2022-01-15 11:44:00,1018.1
1333,37027,2022-01-15 11:45:00,1030.8
1334,37028,2022-01-15 11:42:00,1021.1
1335,37029,2022-01-15 11:41:00,954.8
1336,37031,2022-01-15 11:43:00,1019.3
1337,38001,2022-01-15 11:47:00,1022.7
1338,38002,2022-01-15 11:46:00,1027.0
1339,38003,2022-01-15 11:46:00,1011.3
1340,38004,2022-01-15 11:45:00,1017.5
1341,38005,2022-01-15 11:47:00,1021.9
1342,38006,2022-01-15 11:44:00,1009.5
1343,38008,2022-01-15 11:44:00,1017.3
1344,38010,2022-01-15 11:47:00,1025.2
1345,38012,2022-01-15 11:47:00,1025.4
1346,38013,2022-01-15 11:47:00,1012.9
1347,38015,2022-01-15 11:44:00,1018.2
1348,38016,2022-01-15 11:45:00,1021.6
1349,38017,2022-01-15 11:47:00,996.0
1350,38018,2022-01-15 11:46:00,1017.4
1351,38019,2022-01-15 11:46:00,1025.2
1352,38020,2022-01-15 11:44:00,967.3
1353,38021,2022-01-15 11:44:00,1023.1
1354,38022,2022-01-15 11:46:00,1016.4
1355,38023,2022-01-15 11:46:00,993.6
1356,38024,2022-01-15 11:46:00,1026.8
1357,38025,2022-01-15 11:46:00,1018.9
1358,38026,2022-01-15 11:44:00,985.8
1359,38027,2022-01-15 11:45:00,1026.6
1360,38028,2022-01-15 11:45:00,1015.3
1361,38029,2022-01-15 11:46:00,995.3
1362,38030,2022-01-15 11:45:00,998.0
1363,38032,2022-01-15 11:44:00,983.9
1364,38033,2022-01-15 11:43:00,971.6
1365,38034,2022-01-15 11:43:00,1010.3
1366,38035,2022-01-15 11:43:00,1008.7
1367,39003,2022-01-15 11:40:00,1021.7
1368,39004,2022-01-15 11:40:00,993.1
1369,39007,2022-01-15 11:41:00,1013.8
1370,39011,2022-01-15 11:41:00,1020.5
1371,39015,2022-01-15 11:41:00,1011.6
1372,39018,2022-01-15 11:43:00,1006.7
1373,39019,2022-01-15 11:42:00,942.8
1374,39022,2022-01-15 11:42:00,1021.2
1375,39025,2022-01-15 11:42:00,1024.9
1376,39026,2022-01-15 11:41:00,1016.0
1377,39027,2022-01-15 11:38:00,1011.5
1378,39028,2022-01-15 11:41:00,1024.0
1379,39029,2022-01-15 11:41:00,1014.7
1380,39030,2022-01-15 11:42:00,1026.4
1381,39034,2022-01-15 11:43:00,944.7
1382,39036,2022-01-15 11:40:00,1020.5
1383,39037,2022-01-15 11:42:00,1021.3
1384,39039,2022-01-15 11:41:00,1021.5
1385,40003,2022-01-15 11:53:00,1030.9
1386,40004,2022-01-15 11:52:00,1020.3
1387,40007,2022-01-15 11:54:00,1022.9
1388,40009,2022-01-15 11:52:00,1022.7
1389,40011,2022-01-15 11:52:00,1022.2
1390,40012,2022-01-15 11:52:00,1021.7
1391,40013,2022-01-15 11:52:00,1026.6
1392,40015,2022-01-15 11:52:00,1017.2
1393,40020,2022-01-15 11:51:00,1026.9
1394,40023,2022-01-15 11:54:00,1020.1
1395,40024,2022-01-15 11:53:00,1017.6
1396,40025,2022-01-15 11:52:00,1026.0
1397,40026,2022-01-15 11:53:00,1016.8
1398,40028,2022-01-15 11:53:00,1024.0
1399,40029,2022-01-15 11:53:00,1023.0
1400,40030,2022-01-15 11:54:00,1023.6
1401,40031,2022-01-15 11:53:00,1017.5
1402,40033,2022-01-15 11:53:00,1011.7
1403,40034,2022-01-15 11:52:00,1023.7
1404,40036,2022-01-15 11:53:00,1023.4
1405,40038,2022-01-15 11:51:00,997.0
1406,40039,2022-01-15 11:51:00,1010.1
1407,40041,2022-01-15 11:53:00,1016.8
1408,40042,2022-01-15 11:52:00,1017.4
1409,40043,2022-01-15 11:53:00,1017.5
1410,40045,2022-01-15 11:52:00,1022.1
1411,40046,2022-01-15 11:51:00,991.1
1412,40047,2022-01-15 11:51:00,1020.8
1413,40048,2022-01-15 11:53:00,1023.4
1414,40051,2022-01-15 11:51:00,1015.6
1415,40052,2022-01-15 11:52:00,1016.9
1416,40055,2022-01-15 11:52:00,1014.5
1417,40056,2022-01-15 11:52:00,1018.9
1418,40058,2022-01-15 11:50:00,997.6
1419,40059,2022-01-15 11:50:00,986.9
1420,40061,2022-01-15 11:52:00,1024.9
1421,40062,2022-01-15 11:53:00,1000.4
1422,40063,2022-01-15 11:53:00,1025.0
1423,40066,2022-01-15 11:53:00,1021.7
1424,40070,2022-01-15 11:53:00,1020.0
1425,40071,2022-01-15 11:53:00,1022.9
1426,40073,2022-01-15 11:53:00,1022.4
1427,40074,2022-01-15 11:53:00,1025.2
1428,40075,2022-01-15 11:53:00,1021.4
1429,40077,2022-01-15 11:50:00,1023.0
1430,40078,2022-01-15 11:53:00,1022.3
1431,40080,2022-01-15 11:53:00,1024.0
1432,40083,2022-01-15 11:52:00,974.8
1433,40085,2022-01-15 11:53:00,1017.6
1434,40086,2022-01-15 11:53:00,1018.9
1435,40087,2022-01-15 11:53:00,1024.1
1436,40088,2022-01-15 11:53:00,1026.0
1437,40090,2022-01-15 11:51:00,1022.9
1438,41003,2022-01-15 11:52:00,1011.4
1439,41004,2022-01-15 11:53:00,1025.7
1440,41006,2022-01-15 11:52:00,1025.3
1441,41007,2022-01-15 11:52:00,1028.1
1442,41008,2022-01-15 11:53:00,1007.0
1443,41009,2022-01-15 11:52:00,1025.8
1444,41011,2022-01-15 11:52:00,1025.7
1445,41016,2022-01-15 11:53:00,1024.7
1446,41017,2022-01-15 11:52:00,1024.0
1447,41018,2022-01-15 11:52:00,1024.5
1448,41019,2022-01-15 11:54:00,1020.6
1449,41020,2022-01-15 11:53:00,1014.2
1450,41021,2022-01-15 11:52:00,1025.2
1451,41022,2022-01-15 11:52:00,1025.2
1452,41023,2022-01-15 11:53:00,960.7
1453,41028,2022-01-15 11:53:00,1020.4
1454,42001,2022-01-15 11:57:00,1008.1
1455,42002,2022-01-15 11:51:00,1022.8
1456,42004,2022-01-15 11:54:00,1013.6
1457,42005,2022-01-15 11:54:00,1018.1
1458,42006,2022-01-15 11:55:00,1007.0
1459,42007,2022-01-15 11:54:00,1021.4
1460,42008,2022-01-15 11:52:00,1020.6
1461,42009,2022-01-15 11:54:00,1005.3
1462,42012,2022-01-15 12:02:00,1025.8
1463,42013,2022-01-15 11:52:00,1026.9
1464,42014,2022-01-15 11:52:00,1024.2
1465,42018,2022-01-15 11:52:00,1019.7
1466,42019,2022-01-15 11:52:00,1015.0
1467,42021,2022-01-15 11:50:00,1026.7
1468,42022,2022-01-15 11:53:00,1010.0
1469,42023,2022-01-15 11:53:00,1009.1
1470,42024,2022-01-15 11:53:00,1021.9
1471,42025,2022-01-15 11:56:00,1021.6
1472,42028,2022-01-15 11:56:00,1007.8
1473,42031,2022-01-15 11:51:00,1023.9
1474,42032,2022-01-15 11:51:00,1017.2
1475,43001,2022-01-15 11:47:00,959.0
1476,43002,2022-01-15 11:48:00,942.5
1477,43005,2022-01-15 11:48:00,977.5
1478,43010,2022-01-15 11:48:00,1028.4
1479,43012,2022-01-15 11:48:00,1015.8
1480,43014,2022-01-15 11:48:00,1012.5
1481,43017,2022-01-15 11:46:00,986.4
1482,43018,2022-01-15 11:45:00,1001.1
1483,43020,2022-01-15 11:46:00,1001.8
1484,43022,2022-01-15 11:46:00,994.3
1485,43023,2022-01-15 11:45:00,1008.7
1486,43024,2022-01-15 11:45:00,1009.3
1487,43025,2022-01-15 11:50:00,1019.1
1488,43028,2022-01-15 11:50:00,1021.4
1489,43029,2022-01-15 11:50:00,1022.1
1490,43031,2022-01-15 11:49:00,1014.3
1491,43032,2022-01-15 11:48:00,1015.6
1492,43033,2022-01-15 11:49:00,1024.2
1493,43034,2022-01-15 11:49:00,1017.3
1494,43035,2022-01-15 11:51:00,1023.3
1495,43036,2022-01-15 11:48:00,1017.6
1496,43038,2022-01-15 11:50:00,1018.1
1497,43043,2022-01-15 11:48:00,1018.1
1498,43044,2022-01-15 11:47:00,980.6
1499,43048,2022-01-15 11:47:00,1021.9
1500,43049,2022-01-15 11:50:00,1009.9
1501,43054,2022-01-15 11:48:00,1024.6
1502,44001,2022-01-15 11:49:00,1013.8
1503,44003,2022-01-15 11:46:00,1025.3
1504,44005,2022-01-15 11:48:00,1018.3
1505,44006,2022-01-15 11:49:00,973.9
1506,44007,2022-01-15 11:48:00,933.8
1507,44008,2022-01-15 11:49:00,979.1
1508,44009,2022-01-15 11:48:00,1015.4
1509,44010,2022-01-15 11:45:00,1003.9
1510,44011,2022-01-15 11:44:00,1025.1
1511,44013,2022-01-15 11:48:00,973.6
1512,44014,2022-01-15 11:48:00,1022.2
1513,44015,2022-01-15 11:46:00,1018.6
1514,44016,2022-01-15 11:47:00,1021.8
1515,44017,2022-01-15 11:47:00,1013.5
1516,44018,2022-01-15 11:47:00,1021.6
1517,44020,2022-01-15 11:50:00,1022.9
1518,44025,2022-01-15 11:50:00,1009.6
1519,44026,2022-01-15 11:48:00,1020.8
1520,44027,2022-01-15 11:49:00,1018.6
1521,44028,2022-01-15 11:46:00,1006.7
